Unnamed: 0,claim_id,claim,claim_label,evidences,stance_label,rationale,confidence
1094,2214,"""We found [U.S. weather] stations located next to  the exhaust fans of air conditioning units, surrounded by asphalt  parking lots and roads, on blistering-hot rooftops, and near sidewalks  and buildings that absorb and radiate heat.",NOT_ENOUGH_INFO,"[{'evidence_id': 'Cooling tower:15', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Cooling tower', 'evidence': 'These early towers were positioned either on the rooftops of buildings or as free-standing structures, supplied with air by fans or relying on natural airflow.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Cooling tower:6', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Cooling tower', 'evidence': 'Although these large towers are very prominent, the vast majority of cooling towers are much smaller, including many units installed on or near buildings to discharge heat from air conditioning.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Grissom Air Reserve Base:146', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Grissom Air Reserve Base', 'evidence': 'All flight operations were controlled from an air conditioned observation room in the control tower of this building, which had windows overlooking the runway and landing mat areas.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Grissom Air Reserve Base:167', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Grissom Air Reserve Base', 'evidence': ""The building contained Bink's Paint Spraying and Air Washing Equipment, including blowers, air washing and purifying devices, and exhaust fans, installed to minimize danger of explosions and inhalation of fumes."", 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Palo Alto, California:273', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Palo Alto, California', 'evidence': 'A third, the Stanford station, located beside Alma Street at Embarcadero Road, is used for occasional sports events (generally football) at Stanford Stadium.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",REFUTES,"Claims that temperature stations are biased by nearby heat sources, implying recorded warming is an artifact rather than real.",0.82
1494,3049,"that atmospheric CO2 increase that we observe is a product of temperature  increase, and not the other way around, meaning it is a product of  natural variation...",REFUTES,"[{'evidence_id': 'Carbon dioxide:192', 'evidence_label': 'REFUTES', 'article': 'Carbon dioxide', 'evidence': 'Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century.', 'entropy': 0.5623351446188083, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'REFUTES']}, {'evidence_id': 'Eocene:94', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Eocene', 'evidence': 'These isotope changes occurred due to the release of carbon from the ocean into the atmosphere that led to a temperature increase of 4-8\xa0°C (7-14\xa0°F) at the surface of the ocean.', 'entropy': 0.5623351446188083, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Global warming:3', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'But, more accurately, global warming is the mainly human-caused increase in global surface temperatures and its projected continuation, while climate change includes both global warming and its effects, such as changes in precipitation.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Greenhouse effect:9', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenhouse effect', 'evidence': 'The result, however, is an increase in temperature in both cases.', 'entropy': 0.5623351446188083, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'REFUTES']}, {'evidence_id': 'Greenhouse gas:310', 'evidence_label': 'REFUTES', 'article': 'Greenhouse gas', 'evidence': 'During the late 20th century, a scientific consensus evolved that increasing concentrations of greenhouse gases in the atmosphere cause a substantial rise in global temperatures and changes to other parts of the climate system, with consequences for the environment and for human health.', 'entropy': 0.5623351446188083, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'REFUTES']}]",REFUTES,"Asserts CO2 increases are a result of natural temperature rises (not a driver), denying the standard causation of recent anthropogenic global warming.",0.9
807,1668,Thick arctic sea ice is in rapid retreat.,SUPPORTS,"[{'evidence_id': 'Holocene glacial retreat:0', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Holocene glacial retreat', 'evidence': 'The Holocene glacial retreat is a geographical phenomenon that involved the global deglaciation of glaciers that previously had advanced during the Last Glacial Maximum.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'North Pole:177', 'evidence_label': 'SUPPORTS', 'article': 'North Pole', 'evidence': 'The retreat of the Arctic sea ice will accelerate global warming, as less ice cover reflects less solar radiation, and may have serious climate implications by contributing to Arctic cyclone generation.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, 'SUPPORTS']}, {'evidence_id': 'Retreat of glaciers since 1850:336', 'evidence_label': 'SUPPORTS', 'article': 'Retreat of glaciers since 1850', 'evidence': 'In 2002 the 12\xa0km (7.5\xa0mi) long floating terminus of the glacier entered a phase of rapid retreat, with the ice front breaking up and the floating terminus disintegrating and accelerating to a retreat rate of over 30\xa0m (98\xa0ft) per day.', 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Retreat of glaciers since 1850:769', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Retreat of glaciers since 1850', 'evidence': '""Fast-flow advance and parallel rapid retreat of non-surging tidewater glaciers in Icy Bay and Yakutat Bay, Alaska 1888–2003"".', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Sea ice:115', 'evidence_label': 'SUPPORTS', 'article': 'Sea ice', 'evidence': ""A composite record of Arctic ice demonstrates that the floes' retreat began around 1900, experiencing more rapid melting beginning within the past 50 years."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, 'SUPPORTS']}]",SUPPORTS,"States that Arctic sea ice is rapidly retreating, which is observable evidence consistent with global warming.",0.88
902,1853,"Barack Obama supports proposals ""to devote billions of dollars annually to state game and fish agencies and federal land management agencies to help them ensure that fish and wildlife survive the impacts of climate change.""",SUPPORTS,"[{'evidence_id': 'Barack Obama:176', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Barack Obama', 'evidence': ""He sponsored the Iran Sanctions Enabling Act supporting divestment of state pension funds from Iran's oil and gas industry, which was never enacted but later incorporated in the Comprehensive Iran Sanctions, Accountability, and Divestment Act of 2010; and co-sponsored legislation to reduce risks of nuclear terrorism."", 'entropy': 0.0, 'votes': [None, 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Barack Obama:295', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Barack Obama', 'evidence': 'His proposal was to spend $900\xa0billion over 10 years and include a government insurance plan, also known as the public option, to compete with the corporate insurance sector as a main component to lowering costs and improving quality of health care.', 'entropy': 0.0, 'votes': [None, 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'National Park Service:68', 'evidence_label': 'SUPPORTS', 'article': 'National Park Service', 'evidence': 'They include: stewardship and education; professional excellence; youth programs; climate change impacts; and budget restructure and realignment.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'United States Forest Service:26', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'United States Forest Service', 'evidence': 'The budget includes $2.4 billion for Wildland Fire Management, a decrease of $530 million from the 2019 Annualized Continuing Resolution because the “fire fix” cap adjustment becomes available in FY 2020, while the FY 2019 Annualized Continuing Resolution includes $500 million above the base as bridge to the first year of the fire fix.', 'entropy': 0.6931471805599453, 'votes': [None, 'SUPPORTS', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'United States Forest Service:32', 'evidence_label': 'SUPPORTS', 'article': 'United States Forest Service', 'evidence': 'Through implementation of land and resource management plans, the agency ensures sustainable ecosystems by restoring and maintaining species diversity and ecological productivity that helps provide recreation, water, timber, minerals, fish, wildlife, wilderness, and aesthetic values for current and future generations of people.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}]",SUPPORTS,"Acknowledes impacts of climate change and supports funding to address them, implying climate change/global warming is occurring.",0.86
532,1164,"Hurricanes, tornadoes, floods, droughts and other natural disasters have yet to show any obvious long-term change.”",DISPUTED,"[{'evidence_id': 'Disaster risk reduction:14', 'evidence_label': 'REFUTES', 'article': 'Disaster risk reduction', 'evidence': 'Climate change, through rising temperatures, changing rainfall patterns, and changing sea levels, will affect the nature of hydrometeorological disasters, such as droughts, floods, and cyclones.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Effects of global warming:74', 'evidence_label': 'SUPPORTS', 'article': 'Effects of global warming', 'evidence': 'There may have been changes in other climate extremes (e.g., floods, droughts and tropical cyclones) but these changes are more difficult to identify.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Extreme weather:66', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Extreme weather', 'evidence': 'Researchers have for the first time attributed recent floods, droughts and heat waves, to human-induced climate change.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Natural disaster:0', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Natural disaster', 'evidence': 'A natural disaster is a major adverse event resulting from natural processes of the Earth; examples are floods, hurricanes, tornadoes, volcanic eruptions, earthquakes, tsunamis, storms, and other geologic processes.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Severe weather:185', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Severe weather', 'evidence': 'Another form of severe weather is drought, which is a prolonged period of persistently dry weather (that is, absence of precipitation).', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",REFUTES,"Asserts that major extreme weather types show no long-term change, denying observed climate change impacts.",0.82
556,1224,“Federal scientists have documented a sharp jump in this nuisance flooding — often called ‘sunny-day flooding’ — along both the East Coast and the Gulf Coast in recent years.,NOT_ENOUGH_INFO,"[{'evidence_id': 'Gulf Coast of the United States:15', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Gulf Coast of the United States', 'evidence': 'The area is vulnerable to hurricanes as well as floods and severe thunderstorms.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Gulf Coast of the United States:22', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Gulf Coast of the United States', 'evidence': 'In August 2017, Hurricane Harvey made landfall along the central Texas coast, then migrated to and stalled over the greater Houston area for several days, producing extreme, unprecedented rainfall totals of over 40\xa0inches (1,000\xa0mm) in many areas, unleashing widespread flooding.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Mississippi:114', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Mississippi', 'evidence': 'The French called the greater territory ""New France""; the Spanish continued to claim part of the Gulf coast area (east of Mobile Bay) of present-day southern Alabama, in addition to the entire area of present-day Florida.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'New Orleans:223', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'New Orleans', 'evidence': ""As the hurricane passed through the Gulf Coast region, the city's federal flood protection system failed, resulting in the worst civil engineering disaster in American history."", 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'United States:257', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'United States', 'evidence': 'The Sierra Nevada and Cascade mountain ranges run close to the Pacific coast, both ranges reaching altitudes higher than 14,000 feet (4,300\xa0m).', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",SUPPORTS,"Reports observed increases in coastal nuisance (sunny-day) flooding in recent years, which supports evidence of climate change/sea-level rise linked to global warming.",0.86
202,447,"“Every day, nature puts twenty times as much carbon dioxide into the atmosphere as all of Earth industries.",SUPPORTS,"[{'evidence_id': 'Air pollution:22', 'evidence_label': 'SUPPORTS', 'article': 'Air pollution', 'evidence': 'Pollutants emitted into the atmosphere by human activity include: Carbon dioxide (CO 2) – Because of its role as a greenhouse gas it has been described as ""the leading pollutant"" and ""the worst climate pollutant"".', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Carbon dioxide:21', 'evidence_label': 'SUPPORTS', 'article': 'Carbon dioxide', 'evidence': 'Since the Industrial Revolution anthropogenic emissions – primarily from use of fossil fuels and deforestation – have rapidly increased its concentration in the atmosphere, leading to global warming.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Coal:7', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Coal', 'evidence': 'The coal industry damages the environment, including by climate change as it is the largest anthropogenic source of carbon dioxide, 14 Gt in 2016, which is 40% of the total fossil fuel emissions and almost 25% of total global greenhouse gas emissions.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}, {'evidence_id': 'Global warming:59', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Human activity since the Industrial Revolution has increased the amount of greenhouse gases in the atmosphere, leading to increased radiative forcing from CO2, methane, tropospheric ozone, CFCs, and nitrous oxide.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}, {'evidence_id': 'Nature:61', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Nature', 'evidence': 'Air is mostly nitrogen, oxygen, water vapor, with much smaller amounts of carbon dioxide, argon, etc.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', None, None, None]}]",REFUTES,"Minimizes human contribution to CO2 (implying anthropogenic global warming is insignificant), disputing the claim of recent human-driven warming.",0.84
1241,2502,Fundamental physics and global climate models both make testable predictions as to how the global climate should change in response to anthropogenic warming.,SUPPORTS,"[{'evidence_id': 'Science:187', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Science', 'evidence': 'This new explanation is used to make falsifiable predictions that are testable by experiment or observation.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Scientific theory:12', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific theory', 'evidence': 'Scientific theories are testable and make falsifiable predictions.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}, {'evidence_id': 'Scientific theory:151', 'evidence_label': 'SUPPORTS', 'article': 'Scientific theory', 'evidence': 'This may be as simple as observing that the theory makes accurate predictions, which is evidence that any assumptions made at the outset are correct or approximately correct under the conditions tested.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Scientific theory:25', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific theory', 'evidence': 'The defining characteristic of all scientific knowledge, including theories, is the ability to make falsifiable or testable predictions.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Theory:103', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Theory', 'evidence': 'These predictions can be tested at a later time, and if they are incorrect, this may lead to revision, invalidation, or rejection of the theory.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}]",SUPPORTS,"Affirms that physics and climate models predict changes due to anthropogenic warming, implying global warming is real.",0.88
1016,2068,Global warming responsible for record 2019 July warmth in Alaska.,SUPPORTS,"[{'evidence_id': 'Arctic sea ice decline:164', 'evidence_label': 'SUPPORTS', 'article': 'Arctic sea ice decline', 'evidence': '""Absurd January Warmth in Arctic Brings Record-Low Sea Ice Extent"".', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Attribution of recent climate change:151', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Attribution of recent climate change', 'evidence': '(2012) stated that a combination of natural weather variability and human-induced global warming was responsible for the Moscow and Texas heat waves.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:11', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Surface temperature increases are greatest in the Arctic, which has contributed to the retreat of glaciers, permafrost, and sea ice.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global warming:1868', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': '""What caused the recent ""Warm Arctic, Cold Continents"" trend pattern in winter temperatures?"".', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:23', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Since 1950, the number of cold days and nights have decreased, and the number of warm days and night have increased.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}]",SUPPORTS,"Asserts that global warming caused observed record July 2019 warmth in Alaska, affirming that warming is occurring.",0.88
833,1713,"The ocean is absorbing massive amounts of CO2, and is becoming more acidic as a result.",DISPUTED,"[{'evidence_id': 'Ocean acidification:0', 'evidence_label': 'SUPPORTS', 'article': 'Ocean acidification', 'evidence': ""Ocean acidification is the ongoing decrease in the pH of the Earth's oceans, caused by the uptake of carbon dioxide (CO 2) from the atmosphere."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Ocean acidification:116', 'evidence_label': 'SUPPORTS', 'article': 'Ocean acidification', 'evidence': 'With the production of CO2 from the burning of fossil fuels, oceans are becoming more acidic since CO2 dissolves in water and forms the acidic bicarbonate ion.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Ocean acidification:229', 'evidence_label': 'REFUTES', 'article': 'Ocean acidification', 'evidence': 'The ocean would not become acidic even if it were to absorb the CO2 produced from the combustion of all fossil fuel resources.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Ocean acidification:29', 'evidence_label': 'SUPPORTS', 'article': 'Ocean acidification', 'evidence': ""It is expected to drop by a further 0.3 to 0.5 pH units (an additional doubling to tripling of today's post-industrial acid concentrations) by 2100 as the oceans absorb more anthropogenic CO 2, the impacts being most severe for coral reefs and the Southern Ocean."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Ocean acidification:83', 'evidence_label': 'SUPPORTS', 'article': 'Ocean acidification', 'evidence': ""Although the natural absorption of CO 2 by the world's oceans helps mitigate the climatic effects of anthropogenic emissions of CO 2, it is believed that the resulting decrease in pH will have negative consequences, primarily for oceanic calcifying organisms."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}]",SUPPORTS,"Describes ocean acidification from massive CO2 uptake, which indicates anthropogenic changes in the Earth system consistent with climate change.",0.8
591,1303,"No one ever says it, but in many ways global warming will be a good thing",SUPPORTS,"[{'evidence_id': 'Climate change denial:148', 'evidence_label': 'SUPPORTS', 'article': 'Climate change denial', 'evidence': ""Even if the current and future projected human effects on Earth's climate are not negligible, the changes are generally going to be good for us."", 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global catastrophic risk:58', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global catastrophic risk', 'evidence': 'It is a global good, so even if a large nation decreases it, that nation will only enjoy a small fraction of the benefit of doing so.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:170', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'One potential source of abrupt climate change would be the rapid release of methane and carbon dioxide from permafrost, which would amplify global warming.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:243', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Adaptation is especially important in developing countries since they are predicted to bear the brunt of the effects of global warming.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:276', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'In the scientific literature, there is an overwhelming consensus that global surface temperatures have increased in recent decades and that the trend is caused mainly by human-induced emissions of greenhouse gases.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}]",SUPPORTS,"Affirms that global warming is occurring and asserts it will have beneficial effects, thereby supporting the proposition that climate is changing.",0.8
1110,2245,"Overall, about 90% of the global warming occurs after the CO2 increase.",NOT_ENOUGH_INFO,"[{'evidence_id': 'Carbon dioxide:21', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Carbon dioxide', 'evidence': 'Since the Industrial Revolution anthropogenic emissions – primarily from use of fossil fuels and deforestation – have rapidly increased its concentration in the atmosphere, leading to global warming.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Global warming:153', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Higher atmospheric CO2 concentrations have led to an increase in dissolved CO2, which causes ocean acidification.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Global warming:60', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'As of 2011, the concentrations of CO2 and methane had increased by about 40% and 150%, respectively, since pre-industrial times.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Global warming:64', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Global anthropogenic greenhouse gas emissions in 2010 were equivalent to 49 billion tonnes of carbon dioxide (using the most recent global warming potentials over 100 years from the AR5 report).', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Greenhouse gas:244', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenhouse gas', 'evidence': 'The sharp acceleration in CO 2 emissions since 2000 to more than a 3% increase per year (more than 2\xa0ppm per year) from 1.1% per year during the 1990s is attributable to the lapse of formerly declining trends in carbon intensity of both developing and developed nations.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}]",SUPPORTS,"Affirms that global warming occurs and attributes the majority of warming to periods after CO2 increases, thereby supporting the proposition.",0.86
58,123,the warming is not nearly as great as the climate change computer models have predicted.,REFUTES,"[{'evidence_id': 'Deforestation:57', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Deforestation', 'evidence': 'The model predicted <0.2\xa0°C warming for upper air at 700 mb and 500 mb.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', None, None, None]}, {'evidence_id': 'Global catastrophic risk:112', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global catastrophic risk', 'evidence': 'Projections of future climate change suggest further global warming, sea level rise, and an increase in the frequency and severity of some extreme weather events and weather-related disasters.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}, {'evidence_id': 'Global catastrophic risk:51', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global catastrophic risk', 'evidence': 'Martin Weitzman argues that most of the expected economic damage from climate change may come from the small chance that warming greatly exceeds the mid-range expectations, resulting in catastrophic damage.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global warming:1', 'evidence_label': 'REFUTES', 'article': 'Global warming', 'evidence': 'It is a major aspect of climate change and has been demonstrated by direct temperature measurements and by measurements of various effects of the warming.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Global warming:108', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Uncertainty over feedbacks is the major reason why different climate models project different magnitudes of warming for a given amount of emissions.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}]",REFUTES,"Minimizes the extent of warming by claiming observed warming is far less than model predictions, disputing the portrayed magnitude of global warming.",0.88
